StrainMock_contig-2018.40,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-2000578,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-2000570,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-2001881,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1563.8,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.0,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.1,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.2,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.3,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.4,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.5,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.6,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1563.7,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1000779,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-2001195,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-2001194,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001197,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3001998,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-607,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-601,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-602,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1001314,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1001315,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001316,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1001317,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1001310,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001644,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001228,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001227,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001648,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001222,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001221,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1959.0,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-1000995,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000997,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1000996,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000993,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1000992,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1632,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1959.4,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-1000999,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1636,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-781.8,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.9,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-3001109,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-781.0,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.1,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.2,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.3,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.4,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.5,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.6,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-781.7,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-5000252,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1972.6,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-1972.7,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-1972.4,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-669.1,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-669.0,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-1941,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1943,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-3000079,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-3000074,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3000075,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3001708,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3001701,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3001700,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-3001703,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-8000882,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1495,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1692,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000199,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000198,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1490,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000195,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000194,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1000196,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1000190,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1499,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1001866,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001864,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1001865,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2000372,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1001863,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2000370,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1992.1,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-4001967,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-3000256,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1696,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3000250,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3000251,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-3000252,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3000253,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1343,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-2000011,gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656
StrainMock_contig-2000017,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2000015,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-2000018,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1341,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1430,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1432,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-648.0,gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656
StrainMock_contig-648.1,gi|238922432|ref|NC_012781.1|_Eubacterium_rectale_ATCC_33656
StrainMock_contig-2001817,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3001850,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-5002014,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-4001389,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1439,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1001738.2,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-1001738.0,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-1438,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1000321.70,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-1000738,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1434.0,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-2001421,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000730,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000733,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000732,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000735,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000734,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000737,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1000736,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-4001031,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1434.2,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-596.18,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.19,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-4000102,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-596.14,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.15,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.16,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.17,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.10,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.11,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.12,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-596.13,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-1785.10,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-1785.11,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-2001763,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001760,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001761,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-2001767,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001764,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-2001768,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-2001769,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1643.1,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-1643.0,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-1643.2,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-5000882,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1718,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1868,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1869,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1880.0,gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB
StrainMock_contig-1880.1,gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB
StrainMock_contig-1880.2,gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB
StrainMock_contig-1880.3,gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB
StrainMock_contig-1880.4,gi|397698507|ref|NC_018223.1|_Enterococcus_faecalis_D32_plasmid_EFD32pB
StrainMock_contig-5000084,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1865,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000450,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1863,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-1000014.56,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.57,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.54,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.55,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.52,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.53,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.50,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.51,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-459,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-458,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1713,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000014.58,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-1000014.59,gi|479208076|ref|NC_021042.1|_Faecalibacterium_prausnitzii_L2-6
StrainMock_contig-5001426,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-5001424,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-7000836,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-2034.11,gi|116334879|ref|NC_008499.1|_Lactobacillus_brevis_ATCC_367_plasmid_2
StrainMock_contig-1001100,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001103,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001105,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
StrainMock_contig-1001104,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001457,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001455,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1001454,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1001452,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1001450,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-894.1,gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome
StrainMock_contig-3001289,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-894.2,gi|410023236|ref|NC_018937.1|_Helicobacter_pylori_Rif1_chromosome
StrainMock_contig-3001286,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-3001281,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000854,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1000850,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000851,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1000852,gi|312132275|ref|NC_014656.1|_Bifidobacterium_longum_subsp._longum_BBMN68_chromosome
StrainMock_contig-1000859,gi|187734516|ref|NC_010655.1|_Akkermansia_muciniphila_ATCC_BAA-835_chromosome
StrainMock_contig-1794,gi|150002608|ref|NC_009614.1|_Bacteroides_vulgatus_ATCC_8482_chromosome
StrainMock_contig-1797,gi|324959701|ref|NC_015166.1|_Bacteroides_salanitronis_DSM_18170_plasmid_pBACSA03
StrainMock_contig-1790,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1791,gi|91209055|ref|NC_007946.1|Escherichia_coli_UTI89_chromosome+plasmid
StrainMock_contig-1792,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-1793,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1799,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-1001709,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-4000973,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-4000602,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-3001067,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-3001069,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-4000979,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000502,gi|15829254|ref|NC_002695.1|Escherichia_coli_O157:H7_str.Sakai_chromosome+plasmids
StrainMock_contig-1571,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000500,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000501,gi|347530298|ref|NC_015977.1|_Roseburia_hominis_A2-183_chromosome
StrainMock_contig-1000506,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000507,gi|407479587|ref|NC_018658.1|Escherichia_coli_O104:H4_str._2011C-3493_chromosome+plasmids
StrainMock_contig-1000504,gi|215485161|ref|NC_011601.1|Escherichia_coli_O127:H6_str.E2348/69_chromosome+plasmids
StrainMock_contig-1577,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1579,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
StrainMock_contig-1000795.6,gi|317054731|ref|NC_014833.1|_Ruminococcus_albus_7_chromosome
StrainMock_contig-3000624,gi|556503834|ref|NC_000913.3|Escherichia_coli_str._K-12_substr._MG1655
