SpeciesMock_contig-3818.11,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-5002893,gi|67078390|ref|NC_007107.1|_Bacillus_cereus_E33L_plasmid_pE33L9
SpeciesMock_contig-3818.13,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-3818.12,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-3818.15,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-3798.8,gi|29611500|ref|NC_004703.1|_Bacteroides_thetaiotaomicron_VPI-5482_plasmid_p5482
SpeciesMock_contig-3818.17,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-3818.16,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-5002110.13,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-5002110.12,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-5002110.11,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-5002110.10,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-5002110.17,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-5002110.16,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-1001158,gi|56899872|ref|NC_006578.1|_Bacillus_thuringiensis_serovar_konkukian_str._97-27_plasmid_pBT9727
SpeciesMock_contig-5002110.14,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-1001156,gi|188993864|ref|NC_010729.1|_Porphyromonas_gingivalis_ATCC_33277
SpeciesMock_contig-5002110.19,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-5002110.18,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-4002978.10,gi|52421214|ref|NC_006297.1|_Bacteroides_fragilis_YCH46_plasmid_pBFY46
SpeciesMock_contig-1001150,gi|302344773|ref|NC_014370.1|_Prevotella_melaninogenica_ATCC_25845_chromosome_I
SpeciesMock_contig-3103.0,gi|170780462|ref|NC_010407.1|_Clavibacter_michiganensis_subsp._sepedonicus_chromosome
SpeciesMock_contig-3103.1,gi|170780462|ref|NC_010407.1|_Clavibacter_michiganensis_subsp._sepedonicus_chromosome
SpeciesMock_contig-3103.2,gi|170780462|ref|NC_010407.1|_Clavibacter_michiganensis_subsp._sepedonicus_chromosome
SpeciesMock_contig-3103.3,gi|170780462|ref|NC_010407.1|_Clavibacter_michiganensis_subsp._sepedonicus_chromosome
SpeciesMock_contig-4002429,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2003707.10,gi|383760671|ref|NC_017077.1|_Selenomonas_ruminantium_subsp._lactilytica_TAM6421_plasmid_pSRC7
SpeciesMock_contig-1004019.1,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-1004019.0,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-2003707.18,gi|383760671|ref|NC_017077.1|_Selenomonas_ruminantium_subsp._lactilytica_TAM6421_plasmid_pSRC7
SpeciesMock_contig-1737.5,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-1737.4,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-1737.6,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-1737.1,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-1737.0,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-1737.3,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-1737.2,gi|431795410|ref|NC_019904.1|_Echinicola_vietnamensis_DSM_17526_chromosome
SpeciesMock_contig-3515.15,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.14,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.17,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.16,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.11,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.10,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.13,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.12,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.19,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-3515.18,gi|258513366|ref|NC_013216.1|_Desulfotomaculum_acetoxidans_DSM_771_chromosome
SpeciesMock_contig-2794.9,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.8,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.5,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.4,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.7,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.6,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.1,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.0,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.3,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2794.2,gi|150006674|ref|NC_009615.1|_Parabacteroides_distasonis_ATCC_8503_chromosome
SpeciesMock_contig-2106.0,gi|374307319|ref|NC_016630.1|_Filifactor_alocis_ATCC_35896_chromosome
SpeciesMock_contig-2106.1,gi|374307319|ref|NC_016630.1|_Filifactor_alocis_ATCC_35896_chromosome
SpeciesMock_contig-1003133.15,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.14,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.17,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.16,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.11,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.10,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.13,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.12,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.19,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-1003133.18,gi|300309346|ref|NC_014323.1|_Herbaspirillum_seropedicae_SmR1_chromosome
SpeciesMock_contig-3321.8,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-3321.9,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-3321.6,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-3321.7,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-3321.4,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-3321.5,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-916.10,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-916.11,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-916.12,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-916.13,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-2204.19,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.18,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.17,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.16,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.15,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.14,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.13,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.12,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.11,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2204.10,gi|479176048|ref|NC_021022.1|_Ruminococcus_obeum_A2-162_draft_genome
SpeciesMock_contig-2001074.6,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.7,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.4,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.5,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.2,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.3,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.0,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.1,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-4002978.2,gi|52421214|ref|NC_006297.1|_Bacteroides_fragilis_YCH46_plasmid_pBFY46
SpeciesMock_contig-2001074.8,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2001074.9,gi|479185170|ref|NC_021030.1|_Alistipes_shahii_WAL_8301_draft_genome
SpeciesMock_contig-2004077.1,gi|348025247|ref|NC_015873.1|_Megasphaera_elsdenii_DSM_20460
SpeciesMock_contig-1003442,gi|10954629|ref|NC_001399.1|_Ralstonia_solanacearum_M4S_plasmid_pJTPS1
SpeciesMock_contig-3818.10,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-2003466.9,gi|72384244|ref|NC_007337.1|_Ralstonia_eutropha_JMP134_plasmid_1
SpeciesMock_contig-4003298,gi|67078390|ref|NC_007107.1|_Bacillus_cereus_E33L_plasmid_pE33L9
SpeciesMock_contig-3818.14,gi|479166807|ref|NC_021018.1|_Coprococcus_sp._ART55/1_draft_genome
SpeciesMock_contig-2003466.8,gi|72384244|ref|NC_007337.1|_Ralstonia_eutropha_JMP134_plasmid_1
SpeciesMock_contig-1000366,gi|67078390|ref|NC_007107.1|_Bacillus_cereus_E33L_plasmid_pE33L9
SpeciesMock_contig-1000364,gi|10954629|ref|NC_001399.1|_Ralstonia_solanacearum_M4S_plasmid_pJTPS1
SpeciesMock_contig-2197,gi|67078390|ref|NC_007107.1|_Bacillus_cereus_E33L_plasmid_pE33L9
SpeciesMock_contig-5002110.15,gi|479155735|ref|NC_021015.1|_Ruminococcus_torques_L2-14_draft_genome
SpeciesMock_contig-2003547.9,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.8,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.7,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.6,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.5,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.4,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.3,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.2,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.1,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2003547.0,gi|386085705|ref|NC_017563.1|_Streptococcus_thermophilus_ND03_chromosome
SpeciesMock_contig-2194,gi|10954629|ref|NC_001399.1|_Ralstonia_solanacearum_M4S_plasmid_pJTPS1
SpeciesMock_contig-3477.10,gi|220927459|ref|NC_011898.1|_Clostridium_cellulolyticum_H10_chromosome
SpeciesMock_contig-3477.11,gi|220927459|ref|NC_011898.1|_Clostridium_cellulolyticum_H10_chromosome
SpeciesMock_contig-1002617,gi|10954629|ref|NC_001399.1|_Ralstonia_solanacearum_M4S_plasmid_pJTPS1
SpeciesMock_contig-5003957.53,gi|291464753|ref|NC_007971.2|_Cupriavidus_metallidurans_CH34_plasmid_pMOL30
SpeciesMock_contig-5003957.52,gi|291464753|ref|NC_007971.2|_Cupriavidus_metallidurans_CH34_plasmid_pMOL30
SpeciesMock_contig-5003957.51,gi|291464753|ref|NC_007971.2|_Cupriavidus_metallidurans_CH34_plasmid_pMOL30
SpeciesMock_contig-5003957.50,gi|291464753|ref|NC_007971.2|_Cupriavidus_metallidurans_CH34_plasmid_pMOL30
SpeciesMock_contig-1973.5,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1973.4,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1973.3,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1973.2,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1973.1,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1973.0,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-3833.34,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-3833.35,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-6002484.2,gi|237806776|ref|NC_012691.1|_Tolumonas_auensis_DSM_9187_chromosome
SpeciesMock_contig-6002484.3,gi|237806776|ref|NC_012691.1|_Tolumonas_auensis_DSM_9187_chromosome
SpeciesMock_contig-6002484.0,gi|237806776|ref|NC_012691.1|_Tolumonas_auensis_DSM_9187_chromosome
SpeciesMock_contig-6002484.1,gi|237806776|ref|NC_012691.1|_Tolumonas_auensis_DSM_9187_chromosome
SpeciesMock_contig-6002484.4,gi|237806776|ref|NC_012691.1|_Tolumonas_auensis_DSM_9187_chromosome
SpeciesMock_contig-6002484.5,gi|237806776|ref|NC_012691.1|_Tolumonas_auensis_DSM_9187_chromosome
SpeciesMock_contig-3833.31,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-1001458.2,gi|302872922|ref|NC_014393.1|_Clostridium_cellulovorans_743B_chromosome
SpeciesMock_contig-1001458.1,gi|302872922|ref|NC_014393.1|_Clostridium_cellulovorans_743B_chromosome
SpeciesMock_contig-1001458.0,gi|302872922|ref|NC_014393.1|_Clostridium_cellulovorans_743B_chromosome
SpeciesMock_contig-3289.9,gi|479146200|ref|NC_021012.1|_Roseburia_intestinalis_XB6B4_draft_genome
SpeciesMock_contig-3837.3,gi|72384244|ref|NC_007337.1|_Ralstonia_eutropha_JMP134_plasmid_1
SpeciesMock_contig-3289.8,gi|479146200|ref|NC_021012.1|_Roseburia_intestinalis_XB6B4_draft_genome
SpeciesMock_contig-3837.8,gi|72384244|ref|NC_007337.1|_Ralstonia_eutropha_JMP134_plasmid_1
SpeciesMock_contig-3837.9,gi|72384244|ref|NC_007337.1|_Ralstonia_eutropha_JMP134_plasmid_1
SpeciesMock_contig-7003506.28,gi|255529916|ref|NC_013061.1|_Pedobacter_heparinus_DSM_2366_chromosome
SpeciesMock_contig-1002301.71,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.70,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.73,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.72,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.75,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.74,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.77,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-1002301.76,gi|94972398|ref|NC_008014.1|_Lawsonia_intracellularis_PHE/MN1-00_plasmid_3
SpeciesMock_contig-6001445.6,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-2720.0,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-6001445.4,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-6001445.5,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-6001445.2,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-6001445.3,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-6001445.0,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-6001445.1,gi|150014892|ref|NC_009617.1|_Clostridium_beijerinckii_NCIMB_8052_chromosome
SpeciesMock_contig-2437.5,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-2437.4,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-2720.4,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-2720.5,gi|315499382|ref|NC_014817.1|_Asticcacaulis_excentricus_CB_48_chromosome_2
SpeciesMock_contig-2437.1,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-2437.0,gi|427740400|ref|NC_019679.1|_Rivularia_sp._PCC_7116_plasmid_pRIV7116.01
SpeciesMock_contig-3003251,gi|317131008|ref|NC_014828.1|_Ethanoligenens_harbinense_YUAN-3_chromosome
SpeciesMock_contig-3003253,gi|67078390|ref|NC_007107.1|_Bacillus_cereus_E33L_plasmid_pE33L9
SpeciesMock_contig-2000.1,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.0,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.3,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.2,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.5,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.4,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.7,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.6,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.9,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-2000.8,gi|302384444|ref|NC_014376.1|_Clostridium_saccharolyticum_WM1_chromosome
SpeciesMock_contig-1002215.7,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1002215.6,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1002215.1,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1002215.0,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1002215.3,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1002215.2,gi|326797444|ref|NC_015277.1|_Sphingobacterium_sp._21_chromosome
SpeciesMock_contig-1002188,gi|67078390|ref|NC_007107.1|_Bacillus_cereus_E33L_plasmid_pE33L9
SpeciesMock_contig-2003350.29,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-2003350.24,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-2003350.25,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-2003350.26,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-1002187,gi|10954629|ref|NC_001399.1|_Ralstonia_solanacearum_M4S_plasmid_pJTPS1
SpeciesMock_contig-2003350.20,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-1002181,gi|352516173|ref|NC_016052.1|_Tetragenococcus_halophilus_NBRC_12172
SpeciesMock_contig-2003350.22,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-2003350.23,gi|119025018|ref|NC_008618.1|_Bifidobacterium_adolescentis_ATCC_15703_chromosome
SpeciesMock_contig-7003564.17,gi|226309587|ref|NC_012491.1|_Brevibacillus_brevis_NBRC_100599
SpeciesMock_contig-7003564.16,gi|226309587|ref|NC_012491.1|_Brevibacillus_brevis_NBRC_100599
SpeciesMock_contig-7003564.15,gi|226309587|ref|NC_012491.1|_Brevibacillus_brevis_NBRC_100599
