12.539,85.6,0,1.47,8.1083,180.43,286.23,322.25,25.452,0,0,84.247,0,0,67.639,0,0,0,0,36.464,39.832,15.992,0,49.015,0,0,71.402,99.251,0,86.053,0,47.124,0,22.528,0,7.599,0.62,24.826,0,0,11.306,27.302,0,39.322,0,88.841,121.96,28.314,0,88.074,114.74,4.7166,56.407,38.92,10.538,8.1086,273.75,0,10.669,3.1396,63.438,90.196,0,28.346
13.248,82.214,0,1.3292,8.326,176.15,283.89,318.01,25.405,0,0,86.654,0,0,70.582,0,0,0,0,38.051,40.85,16.456,0,49.238,0,0,73.803,99.988,0,85.148,0,48.649,0,21.695,0,8.5085,0.6,26.345,0,0,9.7895,26.357,0,37.821,0,86.98,126.97,27.437,0,86.433,116.75,4.92,55.897,38.163,11.016,8.2798,267.84,0,10.268,3.2493,63.462,96.485,0,26.977
11.815,83.937,0,1.2393,8.4259,183.02,280.41,316.53,25.696,0,0,85.097,0,0,68.005,0,0,0,0,36.214,40.884,16.39,0,49.723,0,0,74.298,99.67,0,85.718,0,49.141,0,22.338,0,8.4399,0.69,25.385,0,0,11.708,26.571,0,38.432,0,87.307,124.67,26.955,0,91.218,112.92,5.07,54.86,39.766,11.579,7.7957,269.95,0,10.797,3.52,63.216,94.309,0,27.374
12.299,85.75,0,1.24,7.8892,180.41,282.58,318.38,26.816,0,0,83.755,0,0,69.085,0,0,0,0,36.889,40.593,16.557,0,49.717,0,0,72.017,97.187,0,83.015,0,48.337,0,22.524,0,7.3292,0.64,26.457,0,0,12.288,25.682,0,39.659,0,87.143,124.38,27.62,0,89.302,115.7,4.87,57.61,39.993,11.719,7.6682,268.08,0,10.775,3.8299,65.476,95.99,0,27.342
0.17367,0.14869,1.1578,0.34734,0.47966,0,0,0,1.5871,1.9848,2.1236,1.778,0,7.7646,0.17325,0.36388,9.2445,0,86.273,18.432,0.21502,0,0.024644,1.6788,5.3404,4.6137,35.988,2.7605,2.9253,32.703,62.349,5.5404,1.3229,4.3913,0.36388,4.4823,9.9979,1.0668,0.34701,8.2526,4.8213,1.2808,16.976,0.68558,0,0.03308,1.9176,0,0.20543,6.4326,7.0707,0,0,0,9.4272,0.24793,6.3159,18.827,0.5789,2.1905,3.2736,0.8351,0.55409,1.2729
0.24,0.17,1.8895,0.37,0.53,0,0,0,1.27,1.7388,2.5387,1.86,0,7.338,0.12,0.24,9.5799,0,86.254,18.305,0.18,0,0,1.5698,5.3585,4.726,37.704,2.8889,2.4196,32.834,62.568,5.8184,1.4497,4.07,0.3793,4.7991,9.2275,1.09,0.22,8.5763,3.87,1.41,15.979,0.53,0,0.06,2.11,0,0,7.5385,6.9681,0,0,0,9.3386,0.13,5.8581,18.406,0.7287,2.49,3.0283,0.7,0.45,1.34
0.32,0.28,1.4084,0.4,0.53,0,0,0,1.4691,1.9475,2.4598,1.89,0,6.1299,0.14,0.39,9.1499,0,84.984,18.872,0.17,0,0,1.3999,5.3689,4.2967,36.633,2.4292,2.31,32.775,61.221,5.0287,1.3198,4.7,0.33,5,8.727,1.4278,0.13,7.7164,4.8696,1.6888,16.884,0.78,0,0.04,2.1,0,0,6.8864,6.3782,0,0,0,9.15,0.15,5.8787,18.715,0.47,2.51,3.2583,1.25,0.35,1.5998
0.22,0.14,1.36,0.34,0.7088,0,0,0,1.46,2.1985,2.4089,1.56,0,7.1691,0.04,0.34,9.37,0,83.862,18.974,0.12,0,0,1.3696,5.4785,4.8987,36.86,2.0595,2.2167,33.4,62.692,5.4585,1.499,4.4973,0.37,4.7191,9.0187,1.1296,0.2,7.7585,4.8496,1.4389,15.925,0.59,0,0.06,1.91,0,0,7.2079,6.5972,0,0,0,8.878,0.2,5.8887,18.676,0.74,2.5786,3.099,0.6996,0.31,1.25
0.12,0.2,1.4094,0.36,0.66,0,0,0,1.31,1.9286,2.57,1.82,0,7.3496,0.08,0.55,8.7396,0,86.544,20.145,0.14,0,0,1.21,5.1298,4.7496,37.319,2.648,2.729,33.237,61.627,5.6081,1.36,4.5899,0.4,4.43,9.9274,1.22,0.16,8.649,4.0794,1.5997,17.084,0.7889,0,0.06,1.71,0,0,7.4084,6.4577,0,0,0,9.6841,0.18,5.8893,17.735,0.81,2.7291,3.0671,0.86,0.4,1.69
9.9252,77.209,112.5,0.37155,3.1847,118.81,1.2208,80.606,28.22,142.31,116.54,3.1847,9.8668,21.391,28.65,164.99,84.431,11.513,12.468,4.1401,1.2208,5.9979,6.259,94.361,39.911,44.726,2.017,5.0955,6.9002,1.38,209.73,3.7155,11.994,3.715,8.0143,3.9809,27.172,2.017,53.331,14.065,23.301,1.9108,36.62,84.906,159.12,3.2909,97.605,14.809,2.2293,4.7771,50.209,30.143,47.969,15.28,1.2739,1.1677,0,0.84926,14.225,3.0786,3.6624,3.1847,80.928,2.6008
10.803,30.672,29.857,21.905,3.0008,20.703,37.203,15.903,10.052,27.455,27.755,3.1508,1.9505,17.854,18.605,24.906,29.255,17.929,12.527,5.2513,2.7007,4.8012,8.027,21.827,18.155,18.305,8.5514,16.204,40.809,1.2003,30.231,11.853,12.453,6.6752,132.02,6.9767,45.006,8.4771,12.002,4.6512,3.6759,4.5761,15.228,63.69,25.504,20.63,17.404,22.88,1.0503,4.6512,8.4764,7.877,9.9775,5.6264,2.2506,18.004,0,9.7524,6.1515,29.707,2.4756,12.452,24.454,9.7524
113.48,83.648,119.38,8.6195,1.5737,117.51,17.811,84.191,33.619,149.52,113.15,1.7876,176.28,26.538,37.155,169.99,91.947,16.309,41.273,6.1516,9.7997,12.947,132.72,111.48,39.769,52.178,3.3262,9.0125,20.171,10.658,218.92,10.765,13.805,8.9771,62.302,40.164,45.028,55.615,52.997,146.63,24.852,5.9371,43.705,101.38,190.55,40.915,100.64,20.994,1.216,6.6878,62.443,26.25,46.745,16.13,5.7579,13.555,55.937,4.5064,156.29,16.094,1.2876,6.0443,75.059,34.047
0.2767,0.12904,1.3097,0.39587,0.39661,0,0,0,1.5126,2.1306,1.9646,1.568,0,7.6909,0.073787,0.38729,8.7231,0,82.821,17.118,0.23981,0,0,1.3835,5.4416,4.4914,36.877,2.7847,2.5457,33.881,62.488,5.8656,1.2267,4.1951,0.30437,5.0709,9.1017,1.1714,0.23981,7.8673,4.3155,1.4112,16.775,0.74709,0,0.073787,1.9554,0,0,7.1923,6.6095,0,0,0,9.7948,0.18447,5.2381,18.848,0.70098,2.7117,2.9418,0.92225,0.35971,1.1709
0.24,0.24,1.6286,0.29,0.38,0,0,0,1.59,2.23,2.18,1.8599,0,7.269,0.08,0.4,9.1985,0,83.888,18.656,0.22,0,0,1.23,5.3199,4.4195,36.827,2.7385,2.6497,31.734,62.525,5.33,1.24,4.13,0.26,5.5086,8.86,1.13,0.13,8.5483,4.7399,1.3999,16.457,0.57,0,0.1,2.1386,0,0,7.969,6.6099,0,0,0,9.4695,0.26,5.89,17.19,0.75,2.18,2.7699,0.89,0.42,1.6
0.41,0.24,1.2286,0.2692,0.7586,0,0,0,1.549,2.64,2.26,1.79,0,7.558,0.02,0.4788,9.4679,0,84.47,19.756,0.13,0,0,1.48,5.2271,4.2887,36.281,2.77,2.59,33.433,62.196,5.6298,1.14,3.9889,0.22,5.0596,9.248,1.1796,0.3597,8.6282,3.9399,1.3,17.376,0.66,0,0.08,1.69,0,0,7.6381,7.0286,0,0,0,9.196,0.0888,5.5383,17.715,0.52,2.45,2.7992,0.96,0.4987,1.4
0.43,0.22,1.37,0.3,0.45,0,0,0,1.68,2.06,2.19,1.7093,0,8.0799,0.09,0.37,9.0889,0,85.671,17.71,0.14,0,0,1.3896,5.1189,4.3186,36.588,2.4799,2.7,32.824,61.841,4.8292,1.28,4.3393,0.34,4.6699,9.4278,1.16,0.31,7.6194,4.5293,1.26,16.058,0.69,0,0.12,1.83,0,0,6.84,6.5899,0,0,0,8.7976,0.13,5.9596,19.048,0.4794,2.4896,3.03,0.69,0.48,1.5398
0.2997,0.2494,2.1484,1.0979,1.1072,0,0.02,0,1.9581,2.0593,2.7073,1.67,0,8.4436,0.3891,0.9858,10.005,1.9706,86.194,19.369,1.5958,0.3287,0,1.5883,5.8673,4.7351,37.446,2.9887,2.7894,33.483,62.014,5.8362,2.1864,4.9771,0.4,5.2359,9.1075,1.5891,1.2147,7.7576,5.6349,2.1259,16.133,0.44,0.0694,0.13,2.4387,0.0994,0.7867,6.94,6.1599,0.8363,0.2379,0.528,9.0797,0.3485,5.5089,18.707,0.8671,3.637,2.81,1.6061,2.1022,2.0071
0.24,0.16,1.2299,0.3297,0.5699,0,0,0,1.3,1.9887,2.21,1.979,0,7.5398,0.07,0.54,8.9175,0,84.342,18.477,0.1,0,0,1.6098,5.02,4.1289,35.776,2.47,2.7888,33.283,62.246,5.5295,1.3695,4.6989,0.42,4.5387,8.3582,1.04,0.22,7.6,3.86,1.43,16.329,0.76,0,0.13,1.89,0,0.04,8.1688,7.06,0,0.0199,0,9.0371,0.16,5.1388,18.232,0.91,2.3699,2.888,0.699,0.5899,1.17
0.39,0.94,1.27,0.59,0.67,0,0,0,2.7198,1.86,2.2096,3.4692,0,8.2691,2.34,0.5498,9.1339,0.3398,84.337,18.488,0.4298,0.02,1.21,1.42,4.7468,4.7486,37.865,2.5499,2.71,32.147,61.023,5.2281,2.2594,4.2082,0.55,4.3997,9.78,1.06,1.12,8.8494,5.0973,3.44,16.886,0.67,0,0.04,1.9,0.01,2.1,7.3896,6.5069,0.06,0.03,0.08,9.2177,0.74,5.789,20.405,0.8,3.1493,3.2184,1.2498,0.39,1.7698
0.26,0.22,1.2798,0.319,0.6,0,0,0,1.4699,2.07,2.36,1.5696,0,7.6187,0.04,0.36,9.52,0,84.582,17.528,0.2389,0,0,1.2799,5.7796,4.6099,36.904,2.259,2.4,32.303,62.695,5.438,1.3487,4.49,0.3,5.089,9.9595,1.2099,0.2,8.1067,4.5584,1.4689,16.345,0.64,0,0.12,2.48,0,0,7.32,6.0699,0,0,0,8.2368,0.16,5.5997,18.154,0.5887,2.79,2.76,0.73,0.2999,1.3176
0.2,0.12,1.7092,0.24,0.77,0,0,0,1.7399,2.05,2.5799,1.9688,0,7.5061,0.16,0.22,9.8569,0,85.698,19.266,0.16,0,0,1.75,5.5988,4.9699,37.018,2.769,2.8281,33.397,62.757,5.4498,1.2097,3.9788,0.34,4.9671,9.6988,1.05,0.22,7.5456,4.22,1.3082,16.144,0.72,0,0.06,1.56,0,0,7.7783,6.79,0,0,0,9.0657,0.08,5.9793,18.075,0.9,2.5588,3.1892,0.57,0.46,1.3599
24.805,99.001,119.67,14.976,21.42,128.03,23.97,82.17,39.553,160.98,126.47,21.422,24.578,49.39,40.931,176.98,114.5,43.431,28.25,28.267,13.902,28.702,33.97,97.557,67.531,60.188,19.635,39.729,50.388,12.832,192.2,35.55,33.279,34.735,92.549,24.376,76.811,25.023,67.85,29.724,27.687,12.166,49.048,128.9,151.4,38.685,97.443,49.714,12.922,34.348,62.377,44.603,74.052,30.93,16.848,17.517,8.6885,13.008,25.234,41.209,24.122,33.492,80.557,25.448
87.14,8.4855,6.8039,4.9452,1.4185,5.071,7.9865,4.0568,13.788,7.5727,8.4199,1.8256,131.37,9.6234,9.3746,6.5585,7.8188,4.7126,57.563,13.519,27.032,27.103,94.778,48.257,6.1961,4.0439,2.8208,6.4638,8.666,30.018,8.384,14.854,9.5213,15.205,24.982,47.519,10.331,76.121,5.2691,111.89,4.0568,12.302,4.0385,16.328,93.63,59.202,4.2596,6.524,2.2989,12.847,30.831,4.3164,4.0568,2.1623,13.859,16.871,144.8,2.2143,140.55,12.459,1.217,3.7789,6.2671,23.508
91.59,208.65,155.42,26.105,172.95,245.95,54.028,147.55,118.01,343.93,330.37,186.75,110.87,237.62,105.97,307,307.11,235.72,105.61,241.68,105.41,203.94,160.3,106.81,260.77,146.41,139.96,275.55,244.81,109.2,148.11,229.46,189.05,281.48,91.498,193.14,279.03,166.01,182.78,105.75,100.06,102.93,116.01,271.58,214.05,263.4,159.11,305.07,111.96,318.87,277.69,220.33,287.31,132.51,119.85,80.184,37.099,61.278,79.156,186.45,227.08,215.46,184.01,167.44
154.89,198.9,155.35,14.542,155.99,251.24,34.141,147.59,120.06,339.72,310.01,176.29,213.47,216.09,100.1,323.7,305.58,212.68,118.9,223.78,106.6,206.18,234.66,131.61,244.92,140.57,127.71,243.97,217.28,120.09,178.15,207.51,173.44,256.02,32.911,199.75,247.24,194.2,182.96,197.92,96.205,91.569,103.05,255.6,263.67,282.54,163.15,275.23,103.97,303.26,276.92,204.95,287.84,122.06,120.23,75.025,108.35,52.159,181.46,171.9,197.4,195.75,180.89,169.68
146.3,56.983,31.703,10.603,63.804,60.503,26.144,35.213,35.311,91.992,99.012,61.079,227.92,72.46,33.066,69.733,94.147,76.356,51.832,84.917,40.855,82.766,200.96,35.003,81.706,41.535,50.77,98.622,90.05,46.109,9.3385,80.145,63.516,100.28,45.791,97.525,96.483,109.04,58.171,185.62,26.846,34.629,34.815,79.218,72.623,128.68,33.85,113.6,36.365,112.54,95.983,71.883,93.359,46.101,42.792,36.476,60.207,20.911,193.03,75.963,65.455,80.348,51.555,90.723
186.15,218.61,186.38,33.527,157.84,255.08,68.854,168.28,126.54,353.2,335.26,170.93,282.89,224.52,122.44,344.19,320.45,225.24,153.06,229.42,112.65,207.96,280.85,165.82,260.9,147.32,122.68,254.88,236.66,125.31,212.93,218.5,182.08,250.55,155.78,216.73,284,223.41,190.27,247.75,98.85,103.24,124.63,318.78,315.05,306.09,179.4,289.55,98.923,290.81,283.73,205.48,288.95,125.39,126.27,93.295,152.53,63.193,234.79,197.95,207.33,202.99,201.08,188.92
177.54,172.84,155.8,32.359,139.82,213.57,61.248,134.01,115.31,286.32,282.66,149.18,233.02,199.49,100.7,261.4,262.48,189.43,128.66,198.72,104.74,190.93,238.23,126,216.58,124.44,113.69,223.81,216.33,108.75,152.8,197.38,150.52,230.65,132.41,189.51,250.35,196.68,157.89,225.17,87.962,90.266,100.96,240.8,261.89,253,141.09,251.09,98.947,250.55,249.61,172.05,233.17,113.35,112.95,79.603,141.87,60.11,198.88,164.87,165.86,173.3,160.62,166.76
9.8391,17.31,17.195,24.551,0.96552,0.045977,44.758,0.045977,4.8276,0.045747,14.46,0,0.27586,13.425,14.666,0.091954,19.172,16.182,11.126,4.0457,1.8391,3.2874,9.1034,8.7126,14.159,15.262,6.2529,19.055,44.066,0,0.27586,14.207,11.172,5.7471,156.25,5.7012,48.207,7.9998,3.9533,3.5846,0,3.2184,15.54,63.677,0.11494,17.147,0.16092,23.931,0,0,0.091954,4.1149,0,3.1724,0,16.805,0.068965,11.586,4.1839,33.055,0,14.161,12.735,9.1947
30.613,79.007,112.34,0,0,120.15,0,88.018,41.753,149.86,110.18,0.5571,9.8176,22.75,35.331,175.59,87.604,6.4053,63.296,10.712,24.123,33.462,3.6755,142.02,38.799,48.204,0,0,3.8259,29.281,224.72,10.506,13.632,14.396,7.0293,34.313,22.474,53.025,54.483,20.593,30.282,10.158,42.434,82.731,254.8,43.001,106.4,11.826,1.6713,13.693,80.208,26.63,50.5,15.934,15.513,19.413,167.7,0,61.79,7.2409,0,0,75.42,0
209.66,219.44,177.27,30.342,149.23,256.72,66.178,150.19,127.79,342.6,330.86,163.62,271.46,218.46,111.63,322.35,303.84,212.18,126.26,221.77,114.54,207.71,266.23,150.41,254.33,142.91,124.01,242.75,236.24,116.02,207.39,218.61,174.43,242.43,141.73,208.64,259.81,221.1,179.47,245.44,93.571,93.571,121.08,282.4,299.39,271.26,166.35,270.26,98.134,280.65,283.09,202.22,271.84,118.39,123.22,93.037,156.21,59.469,243.54,184.12,190.74,199.17,186.01,189.86
0.20402,0.29146,1.2824,0.49548,0.49548,0,0,0,1.1075,1.7488,2.0985,1.4864,0,8.1025,0.029146,0.34975,8.1609,0,78.139,18.187,2.2734,0,0,1.2824,4.6488,4.4885,33.372,2.594,2.2734,29.524,57.956,5.0423,1.2824,3.4099,0.46634,4.6342,9.0045,1.0784,0.058292,7.1699,7.0969,1.7488,14.719,0.61207,0,0.029146,2.0402,0,0,6.6743,6.2081,0,0,0,8.6269,0.058292,5.4503,17.371,0.55377,1.8945,2.4774,0.84523,0.34961,1.0784
21.109,0,0,0,0,0,0,0,11.382,0,0,0,0.44643,3.89,4.7832,0,0,0,52.168,10.874,23.118,26.531,0.66964,45.695,0,0,0,0,0,28.061,0,10.332,4.0179,12.309,0,33.29,0,47.832,2.8696,10.364,3.5077,8.801,0,0,94.288,44.036,0,0,1.339,11.033,33.992,0,0,0,13.265,15.689,165.14,0,46.106,6.9509,0,0,0,0.063775
55.845,26.848,23.103,6.5242,18.139,29.474,14.177,18.642,29.006,42.342,38.002,19.43,47.123,32.531,20.424,36.971,38.966,28.256,69.096,36.53,34.886,49.452,43.826,64.704,30.477,20.206,17.574,28.747,34.749,42.172,26.699,38.585,25.688,39.22,39.043,62.599,38.748,81.181,24.783,51.979,15.023,17.047,15.699,43.247,125.68,74.683,21.638,35.121,11.495,44.606,61.107,22.602,30.456,15.26,27.877,26.517,181.06,8.9328,89.195,32.282,22.128,25.474,24.259,24.473
216.46,217.99,188.62,35.355,162.11,264.16,70.513,155.35,138.43,356.82,332.28,175.26,291.95,229.73,118.73,340.69,323.25,220.91,148.65,238.34,113.97,209.91,281.46,168.42,259.11,148.81,131.47,255.44,239.2,125.41,200.76,220.3,184.85,259.36,149.99,227.89,287.49,234.95,197.26,264.38,97.475,102.73,121.28,294.72,306.7,297.17,171.1,290.31,114.46,305.13,292.09,215.23,287.17,130.21,125.41,96.048,170.89,65.361,251.81,204.51,206.15,207.84,207.87,187.67
225.82,243.03,202.6,34.743,165.72,287.92,71.26,182.76,131.06,388.78,361.31,192,320.23,232.74,126.85,365.91,356.73,227.52,166.62,241.85,129.84,217.08,306.76,183.98,294.39,154.49,149.17,273.32,266.45,129.32,223.96,230.28,194.91,270.84,157.11,253.2,305.55,243.3,213.76,271.67,103.64,109.96,129.22,340.33,348.75,322.53,188.83,313.27,105.88,311.77,309.14,234.24,308.91,137.36,126.32,100.75,173.52,65.713,272.79,205.94,228.27,221.49,215.52,195.24
47.268,161,133.12,21.484,106.95,188.71,48.886,110.59,92.826,243.8,251.35,123.85,40.287,158.11,74.476,227.45,227.36,149.73,71.346,152.96,63.98,136.27,82.609,88.431,176.47,103.15,91.585,189.74,166.92,70.094,141.53,152.02,127.09,169.69,112.03,117.06,201.58,95.197,130.83,49.563,67.803,67.219,86.986,209.42,168.26,173.4,115.93,202.06,73.787,215.15,186.46,147.06,194.14,94.036,77.534,58.348,18.529,43.832,28.078,129.86,130.63,146.58,135.3,106.76
211.02,228.75,198.45,32.557,166.39,270.12,71.884,165.22,143.66,369.84,348.91,179.54,299.11,226.39,117.25,335.2,338.83,230.44,148.14,232.14,116.13,210.65,288.42,183.55,278.25,154.16,124.09,267.94,242.12,127.4,222.34,223.72,183.2,245.05,155.48,231.04,277.44,244.51,199.06,271.5,105.53,103.92,133.56,303.69,322.63,304.34,182.31,298.05,116.13,298.16,295.17,222.92,298.67,135.9,127.22,97.271,158.93,69.082,263.02,196.42,193.72,215.5,204.69,190.58
163.18,172.74,141.31,21.534,126.17,196.47,47.512,110.87,99.442,259.46,256.07,138.18,209.79,162.8,95.948,249.2,242.94,157.87,111.09,158.85,78.821,158.02,208.83,130.15,195.5,118.91,98.011,188.77,173.05,89.428,159.61,162.91,147.19,190.08,107.77,169.97,209.89,177.51,137.73,194.26,82.505,80.74,90.71,216.6,229.04,223.18,127.01,211.18,81.548,236.01,224.21,155.8,202.22,98.093,91.627,68.757,123.76,51.675,202.6,140.53,150.48,146.99,148.17,134.42
145.69,163.05,131.14,26.982,140.64,203.75,50.567,118.6,106.12,265.11,265.27,143.71,184.56,189.82,87.875,237.91,248.54,176.71,100.62,182.51,89.172,157.24,182.5,111.03,195.88,116.45,110.57,210.01,184.85,95.277,133.02,177.16,146.28,208.92,102.96,174.1,218.24,160.08,149.5,161.05,78.67,80.226,88.989,229.41,215.18,233.28,119.43,244.12,87.712,258.35,228.01,178.02,232.73,102.84,97.643,60.943,93.218,52.385,153.38,142.56,166.13,162.92,149.77,140.24
0,0,0,18.269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.168,0,133.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96.835,151.58,137.01,19.052,117.8,198.58,42.413,115.55,87.602,279.53,246.34,133.02,125.45,160.39,82.196,244.24,237.43,160.63,86.272,156.98,81.185,149.24,146.59,100.17,201.82,103.08,94.924,184.61,169.7,83.342,161.64,152.7,130.61,198.64,82.358,137.67,193.01,138.01,136.6,116.89,71.714,66.722,92.259,209.3,205.57,188.16,118.55,211.97,76.455,218.46,199.33,147.82,205.32,93.506,83.515,61.979,63.144,49.167,101.66,137.08,144.34,148.15,134.76,114.55
140.02,6.0733,6.2773,9.2214,0.24938,0,15.297,0,4.5322,0,6.8329,0,242.01,6.8758,7.7636,0,6.6813,6.4733,27.617,5.1825,7.1322,11.261,178.81,18.793,5.1297,5.0873,2.3372,6.5312,15.151,8.0259,0,7.4708,5.4833,6.1257,58.816,45.464,18.336,63.171,2.592,183.71,1.2469,4.3392,5.0868,20.716,28.012,46.256,0,7.0733,0.5985,3.3402,9.8195,1.3965,0,1.2469,5.1322,10.159,53.945,4.0873,200.6,14.548,0,5.0349,4.5362,43.779
183.97,41.323,40.246,9.516,28.882,53.113,16.713,32.235,35.703,70.23,67.309,30.875,267.39,46.102,25.377,65.96,59.027,39.998,76.727,50.589,39.568,58.742,216.47,73.614,46.645,31.811,25.917,47.041,44.791,47.016,46.836,53.098,37.834,55.038,40.857,101.02,51.834,128.03,37.529,223.6,21.753,24.355,26.027,60.673,139.07,118.32,35.338,52.8,19.993,60.531,82.583,42.123,52.394,24.14,34.145,33.005,166.37,10.45,253.96,40.615,31.872,38.946,37.362,73.8
77.825,64.875,96.948,0,0.69204,97.921,0,75.337,30.355,126.9,105.69,1.3841,109.92,19.624,28.372,153.78,73.76,8.6497,41.347,5.8815,13.754,16.263,77.897,108.12,37.803,37.11,0.51903,0.25952,3.8054,15.398,188.83,6.8305,12.889,7.2647,6.0554,29.666,21.453,44.184,43.156,92.952,25.165,5.1903,29.838,75.587,186.9,35.633,84.945,10.208,1.2976,7.4325,56.649,21.19,41.082,14.01,7.609,7.7855,84.15,0.34602,113.53,3.4602,1.0381,0.69204,66.259,13.402
